Datetime;Family solar opt. (economic) [W];Family solar opt. (intensive) [W];3 daily peaks (economic) [W];Mainly evening (economic) [W];Standard load profile residential (S21) [-]
12/04/2022 04:30;110.5;327.1;160;240;0.0907
12/04/2022 04:45;111.8;476.3;240;80;0.0972
12/04/2022 05:00;109.2;419.2;120;40;0.1023
12/04/2022 05:15;165.1;446.9;120;200;0.1075
12/04/2022 05:30;108.6;738.1;280;160;0.1139
12/04/2022 05:45;180.3;729.6;120;40;0.116
12/04/2022 06:00;190;759.8;200;120;0.1215
12/04/2022 06:15;224.4;526.4;320;200;0.1234
12/04/2022 06:30;165.6;589.3;880;80;0.1235
12/04/2022 06:45;163.9;495.9;160;400;0.1214
12/04/2022 07:00;193.7;304.9;160;320;0.1213
12/04/2022 07:15;179.7;152.5;280;320;0.1212
12/04/2022 07:30;165.1;88.1;280;120;0.1197
12/04/2022 07:45;78.4;285.5;200;120;0.1175
12/04/2022 08:00;126.3;286.9;160;200;0.1177
12/04/2022 08:15;79.7;180.3;280;120;0.1181
12/04/2022 08:30;80.6;107;240;40;0.1185
12/04/2022 08:45;995.1;189.9;160;160;0.1178
12/04/2022 09:00;1 187.00;123.2;200;200;0.121
12/04/2022 09:15;1 433.10;2 088.10;280;40;0.1262
12/04/2022 09:30;853.1;799.1;160;80;0.131
12/04/2022 09:45;114.7;1 272.00;160;200;0.1301
12/04/2022 10:00;156.5;611.7;280;120;0.1271
12/04/2022 10:15;706.6;807.8;240;40;0.1245
12/04/2022 10:30;1 441.10;669.6;120;160;0.1215
12/04/2022 10:45;266.2;2 579.30;40;200;0.1176
12/04/2022 11:00;289.7;1 375.40;320;40;0.1146
12/04/2022 11:15;490.7;630.7;440;80;0.114
12/04/2022 11:30;411.4;1 514.00;360;240;0.1129
12/04/2022 11:45;3 000.90;2 453.30;240;80;0.1118
12/04/2022 12:00;3 967.10;4 944.30;200;40;0.109
12/04/2022 12:15;1 182.50;3 670.00;40;200;0.1071
12/04/2022 12:30;367.7;2 838.20;40;840;0.1068
12/04/2022 12:45;100;2 029.60;360;120;0.1096
12/04/2022 13:00;79.9;238.2;360;80;0.1111
12/04/2022 13:15;233.7;143.1;240;400;0.1101
12/04/2022 13:30;703.1;215.1;240;40;0.1105
12/04/2022 13:45;2 151.10;159;160;280;0.1116
12/04/2022 14:00;1 915.50;1 393.70;40;240;0.1133
12/04/2022 14:15;1 419.40;1 648.10;160;200;0.1143
12/04/2022 14:30;1 383.70;1 492.70;360;80;0.1189
12/04/2022 14:45;1 199.00;1 497.20;360;80;0.1244
12/04/2022 15:00;1 353.40;1 043.80;200;160;0.1302
12/04/2022 15:15;963.3;1 035.90;160;240;0.1345
12/04/2022 15:30;44.6;954.5;200;80;0.1379
12/04/2022 15:45;98.6;415.1;120;80;0.1431
12/04/2022 16:00;181.1;306.8;160;240;0.1487
12/04/2022 16:15;133.3;375;200;160;0.1519
12/04/2022 16:30;184.1;724.7;160;80;0.1511
12/04/2022 16:45;182.5;618.7;120;160;0.1491
12/04/2022 17:00;212.9;525.8;280;240;0.1489
12/04/2022 17:15;203.9;611.8;240;80;0.1464
12/04/2022 17:30;193.7;697.1;200;80;0.1441
12/04/2022 17:45;206.6;893.2;40;240;0.1447
12/04/2022 18:00;240.9;607.2;120;200;0.1437
12/04/2022 18:15;179.9;734.6;160;40;0.1496
12/04/2022 18:30;456.1;950.1;280;160;0.1601
12/04/2022 18:45;383;743.4;240;240;0.158
12/04/2022 19:00;1 446.30;676.1;280;200;0.1557
12/04/2022 19:15;2 217.30;1 063.90;280;600;0.1515
12/04/2022 19:30;1 653.80;1 144.90;440;360;0.1482
12/04/2022 19:45;2 054.20;1 079.40;360;280;0.1465
12/04/2022 20:00;729.9;2 019.00;480;160;0.1385
12/04/2022 20:15;175.5;1 500.50;560;240;0.1323
12/04/2022 20:30;107.3;1 033.40;560;320;0.127
12/04/2022 20:45;114.5;931.9;520;280;0.1207
12/04/2022 21:00;190.2;977.1;360;160;0.1095
12/04/2022 21:15;639.2;963.1;160;320;0.102
12/04/2022 21:30;253.3;909.6;200;320;0.0964
12/04/2022 21:45;244.7;1 043.90;160;120;0.0899
12/04/2022 22:00;207.7;864.4;160;360;0.0886
12/04/2022 22:15;107.4;797.6;240;320;0.0819
12/04/2022 22:30;20.8;575.7;280;240;0.0802
12/04/2022 22:45;19.3;475.4;240;160;0.0765
12/04/2022 23:00;58;385.5;120;680;0.0725
12/04/2022 23:15;36.7;252.4;40;1 280.00;0.0721
12/04/2022 23:30;19.6;98.5;120;280;0.0716
12/04/2022 23:45;20.3;90.5;240;240;0.072
13/04/2022 00:00;75.2;123.7;280;440;0.0707
13/04/2022 00:15;19.5;74.5;240;240;0.0698
13/04/2022 00:30;19.3;139.2;240;160;0.0691
13/04/2022 00:45;19.1;74.5;80;200;0.068
13/04/2022 01:00;74.7;131.4;0;320;0.0667
13/04/2022 01:15;19.7;80.5;120;200;0.0658
13/04/2022 01:30;19.6;156;240;200;0.0641
13/04/2022 01:45;19.1;64.8;240;320;0.063
13/04/2022 02:00;49.6;156.2;160;160;0.063
13/04/2022 02:15;44.3;69.4;80;160;0.0629
13/04/2022 02:30;19.5;146.3;120;280;0.0636
13/04/2022 02:45;19.8;80.5;280;240;0.0645
13/04/2022 03:00;58;121.5;280;160;0.0655
13/04/2022 03:15;29.5;87.3;160;240;0.0661
13/04/2022 03:30;20.2;117.4;160;320;0.0696
13/04/2022 03:45;19.6;126.5;80;200;0.0724
13/04/2022 04:00;94.8;81.6;120;160;0.0792
13/04/2022 04:15;90.7;141.3;240;320;0.0841
13/04/2022 04:30;97.7;72.2;200;80;0.0915
13/04/2022 04:45;87.4;270.1;120;80;0.0981
13/04/2022 05:00;556.3;298.1;160;160;0.1032
13/04/2022 05:15;191.7;344.5;120;160;0.1087
13/04/2022 05:30;155.8;279;200;40;0.1145
13/04/2022 05:45;151.5;619.5;160;120;0.1163
13/04/2022 06:00;145.3;279;160;200;0.1213
13/04/2022 06:15;166.4;126.5;200;80;0.1224
13/04/2022 06:30;38.5;90.9;160;80;0.1217
13/04/2022 06:45;20.2;230.6;120;200;0.1194
13/04/2022 07:00;27.8;246.2;160;80;0.1187
13/04/2022 07:15;60;208;160;40;0.1184
13/04/2022 07:30;225.5;274.8;240;200;0.1168
13/04/2022 07:45;221.4;138.8;160;120;0.1144
13/04/2022 08:00;2 053.20;138.8;160;80;0.1141
13/04/2022 08:15;1 694.60;117;200;160;0.1144
13/04/2022 08:30;1 115.30;76.5;360;160;0.1145
13/04/2022 08:45;530.9;162.7;320;40;0.1139
13/04/2022 09:00;123;69.9;240;200;0.1171
13/04/2022 09:15;1 632.90;129;160;680;0.1218
13/04/2022 09:30;1 284.80;121.3;120;240;0.1261
13/04/2022 09:45;883;620;160;120;0.1243
13/04/2022 10:00;126.8;2 585.40;160;240;0.1207
13/04/2022 10:15;70;2 005.90;240;440;0.117
13/04/2022 10:30;1 348.60;774.6;160;240;0.1141
13/04/2022 10:45;1 070.40;887.7;120;320;0.1105
13/04/2022 11:00;404.1;650.8;120;400;0.1082
13/04/2022 11:15;615;640.9;160;1 160.00;0.1074
13/04/2022 11:30;2 892.90;616.7;240;200;0.1066
13/04/2022 11:45;3 476.70;485.9;240;400;0.1057
13/04/2022 12:00;729.2;598.3;120;400;0.1027
13/04/2022 12:15;198.8;502.3;80;680;0.1011
13/04/2022 12:30;47.7;1 452.10;160;200;0.1005
13/04/2022 12:45;302.2;3 483.20;200;320;0.1029
13/04/2022 13:00;454.4;1 645.50;280;240;0.1042
13/04/2022 13:15;1 698.00;591.1;120;240;0.1033
13/04/2022 13:30;1 504.30;436.8;40;1 680.00;0.1042
13/04/2022 13:45;1 365.90;1 080.70;120;1 680.00;0.1058
13/04/2022 14:00;1 217.20;2 332.30;200;480;0.1083
13/04/2022 14:15;1 244.00;1 434.00;280;200;0.11
13/04/2022 14:30;2 729.40;1 442.60;120;640;0.1148
13/04/2022 14:45;1 672.60;1 488.50;40;240;0.1208
13/04/2022 15:00;1 156.70;1 412.50;120;200;0.127
13/04/2022 15:15;239.1;1 273.60;200;240;0.1312
13/04/2022 15:30;171.2;1 628.40;240;360;0.1352
13/04/2022 15:45;166.4;1 435.40;160;240;0.1402
13/04/2022 16:00;170.7;1 483.70;0;200;0.1457
13/04/2022 16:15;239.8;1 018.50;120;360;0.1485
13/04/2022 16:30;289.6;635.1;240;280;0.1483
13/04/2022 16:45;294.7;599.9;240;200;0.1461
13/04/2022 17:00;347.6;558.8;120;320;0.1456
13/04/2022 17:15;289.4;749.9;0;360;0.1433
13/04/2022 17:30;170.3;580.3;120;200;0.1417
13/04/2022 17:45;127.5;310.5;280;240;0.1421
13/04/2022 18:00;254.1;192.8;240;400;0.141
13/04/2022 18:15;260.3;128.3;40;240;0.1447
13/04/2022 18:30;346.5;453.5;0;160;0.1579
13/04/2022 18:45;225.1;1 143.90;200;400;0.155
13/04/2022 19:00;106;1 171.90;280;320;0.1527
13/04/2022 19:15;100.2;1 161.30;160;200;0.1483
13/04/2022 19:30;159.9;1 138.00;40;320;0.1446
13/04/2022 19:45;163.3;205.1;0;400;0.1434
13/04/2022 20:00;213.6;799.9;240;240;0.1359
13/04/2022 20:15;229.5;673.6;280;200;0.1305
13/04/2022 20:30;237.1;502.1;120;400;0.1258
13/04/2022 20:45;1 248.00;361.8;0;320;0.1203
13/04/2022 21:00;2 051.40;457.6;80;240;0.1094
13/04/2022 21:15;1 775.00;673.1;320;560;0.1019
13/04/2022 21:30;1 910.20;648.6;400;360;0.0965
13/04/2022 21:45;553.6;703.5;160;200;0.0899
13/04/2022 22:00;108.3;636.2;80;200;0.0887
13/04/2022 22:15;105.8;728.6;240;360;0.0823
13/04/2022 22:30;162.7;678.5;360;240;0.0802
13/04/2022 22:45;102.4;681.6;200;160;0.0768
13/04/2022 23:00;77.1;485.8;40;320;0.0729
13/04/2022 23:15;77.2;68.7;40;240;0.0725
13/04/2022 23:30;125.6;153.7;200;200;0.0719
13/04/2022 23:45;57.4;96.9;280;360;0.0723
14/04/2022 00:00;19.6;81.1;160;320;0.0708
14/04/2022 00:15;19.9;140.5;0;200;0.0702
14/04/2022 00:30;75.8;68.5;80;160;0.0695
14/04/2022 00:45;19;142.3;240;280;0.0681
14/04/2022 01:00;19.3;125.7;120;360;0.0669
14/04/2022 01:15;50.2;64.3;80;320;0.0661
14/04/2022 01:30;45.1;163.5;160;160;0.0644
14/04/2022 01:45;19.1;77.1;240;240;0.0633
14/04/2022 02:00;20.2;116.2;280;480;0.0632
14/04/2022 02:15;68.1;108.2;240;160;0.0631
14/04/2022 02:30;19.3;103.4;240;240;0.064
14/04/2022 02:45;20.2;138;40;200;0.0646
14/04/2022 03:00;19.3;67.2;0;240;0.0658
14/04/2022 03:15;74.8;133.9;280;120;0.0664
14/04/2022 03:30;19.3;125.7;240;40;0.0694
14/04/2022 03:45;19.3;62.9;280;120;0.0717
14/04/2022 04:00;42.2;174.2;240;240;0.0784
14/04/2022 04:15;108;302.3;120;160;0.0835
14/04/2022 04:30;71.7;349.7;80;40;0.0906
14/04/2022 04:45;76.3;370.1;120;80;0.0969
14/04/2022 05:00;70.3;319.9;240;240;0.1016
14/04/2022 05:15;146.6;635.8;280;160;0.1076
14/04/2022 05:30;77.9;613.4;160;40;0.1146
14/04/2022 05:45;240.5;706.4;160;80;0.1163
14/04/2022 06:00;254;641.2;240;200;0.1215
14/04/2022 06:15;275.2;454.4;120;160;0.123
14/04/2022 06:30;210.1;523.2;200;40;0.1233
14/04/2022 06:45;207.6;418.9;640;120;0.1211
14/04/2022 07:00;30.1;188.9;560;200;0.1211
14/04/2022 07:15;117.5;119.5;200;400;0.1209
14/04/2022 07:30;112.2;96.9;160;200;0.12
14/04/2022 07:45;112.1;162.7;360;240;0.1179
14/04/2022 08:00;109.2;573.1;240;360;0.1174
14/04/2022 08:15;158.5;583.5;120;80;0.1167
14/04/2022 08:30;113.2;584.7;240;40;0.117
14/04/2022 08:45;104.4;514.3;240;160;0.1161
14/04/2022 09:00;532.5;1 903.60;280;200;0.1184
14/04/2022 09:15;1 174.20;2 070.20;160;120;0.1229
14/04/2022 09:30;1 269.30;600.2;160;40;0.1273
14/04/2022 09:45;701.2;939.3;200;160;0.126
14/04/2022 10:00;82;140.6;200;200;0.1228
14/04/2022 10:15;29.5;401.8;120;80;0.1193
14/04/2022 10:30;72.6;215.1;240;40;0.1159
14/04/2022 10:45;100.1;570.7;240;200;0.1125
14/04/2022 11:00;204.5;549.4;280;200;0.1107
14/04/2022 11:15;173.9;643.6;240;40;0.1107
14/04/2022 11:30;360.8;2 542.80;240;40;0.1102
14/04/2022 11:45;2 938.50;3 173.80;80;240;0.1086
14/04/2022 12:00;3 531.00;626;80;160;0.1063
14/04/2022 12:15;662.6;197.3;160;40;0.1046
14/04/2022 12:30;204;140.7;280;80;0.1045
14/04/2022 12:45;179.5;233.9;240;200;0.1066
14/04/2022 13:00;253.2;890.3;320;200;0.1077
14/04/2022 13:15;287;2 045.30;280;80;0.1067
14/04/2022 13:30;249.1;732.3;320;160;0.1075
14/04/2022 13:45;175.2;140.7;200;240;0.1093
14/04/2022 14:00;101.8;524.3;280;160;0.111
14/04/2022 14:15;209.7;525.5;400;80;0.1122
14/04/2022 14:30;176.4;500.3;360;120;0.1164
14/04/2022 14:45;794.8;588.9;240;240;0.1208
14/04/2022 15:00;2 269.30;496.2;160;40;0.1259
14/04/2022 15:15;1 642.00;453.8;280;80;0.1295
14/04/2022 15:30;163.3;567.7;240;200;0.1319
14/04/2022 15:45;195.6;561.9;120;240;0.1367
14/04/2022 16:00;226.1;717.9;200;40;0.1421
14/04/2022 16:15;241.8;400.9;360;40;0.1448
14/04/2022 16:30;877.7;389.1;320;200;0.1441
14/04/2022 16:45;111.6;469.4;280;200;0.1411
14/04/2022 17:00;111.1;296.3;360;40;0.1404
14/04/2022 17:15;110.9;314.8;400;80;0.1381
14/04/2022 17:30;81.1;558.4;360;200;0.1362
14/04/2022 17:45;124.2;499.2;400;360;0.1362
14/04/2022 18:00;300.1;815.8;400;120;0.135
14/04/2022 18:15;347;726.7;320;240;0.1375
14/04/2022 18:30;1 877.30;715.8;240;240;0.1523
14/04/2022 18:45;2 362.50;715.4;240;400;0.1495
14/04/2022 19:00;1 653.60;577.1;280;1 040.00;0.147
14/04/2022 19:15;1 861.70;364.8;400;1 720.00;0.1428
14/04/2022 19:30;755;232.9;400;600;0.1401
14/04/2022 19:45;479.3;149.1;360;440;0.1394
14/04/2022 20:00;78.6;734.4;400;240;0.1321
14/04/2022 20:15;151;1 270.00;280;280;0.1276
14/04/2022 20:30;94.7;1 810.90;280;320;0.1239
14/04/2022 20:45;85.6;1 940.60;360;320;0.1198
14/04/2022 21:00;243;2 041.50;200;200;0.11
14/04/2022 21:15;284.7;1 501.10;120;200;0.1041
14/04/2022 21:30;212.4;546.5;160;360;0.0997
14/04/2022 21:45;214.5;348.7;280;280;0.0941
14/04/2022 22:00;207.5;453;320;160;0.0942
14/04/2022 22:15;99.2;365.2;320;200;0.088
14/04/2022 22:30;51;395.3;200;320;0.0867
14/04/2022 22:45;19.4;407.3;120;240;0.0828
14/04/2022 23:00;19;64.8;240;200;0.079
14/04/2022 23:15;19;130.6;240;240;0.078
14/04/2022 23:30;75;100.5;160;360;0.0771
14/04/2022 23:45;19.8;79.2;120;200;0.0766
15/04/2022 00:00;20.6;163.1;240;160;0.0747
15/04/2022 00:15;19.5;92.7;280;320;0.0735
15/04/2022 00:30;77.1;88.2;120;320;0.0726
15/04/2022 00:45;19.7;154.1;160;160;0.0713
15/04/2022 01:00;19.9;68.4;240;160;0.0698
15/04/2022 01:15;19.8;128.8;280;320;0.0684
15/04/2022 01:30;18.6;96.2;160;320;0.066
15/04/2022 01:45;85.2;110.4;120;360;0.0646
15/04/2022 02:00;20.1;131.6;200;200;0.0642
15/04/2022 02:15;20.2;67.9;160;320;0.0635
15/04/2022 02:30;19.5;134;160;320;0.0635
15/04/2022 02:45;67.3;130.1;280;160;0.0638
15/04/2022 03:00;20.1;64.2;240;40;0.064
15/04/2022 03:15;20.4;137.3;280;200;0.0636
15/04/2022 03:30;19.8;96.9;120;200;0.065
15/04/2022 03:45;75.6;79.1;80;40;0.0658
15/04/2022 04:00;109.1;138.9;160;40;0.0686
15/04/2022 04:15;106.6;64.2;200;200;0.0701
15/04/2022 04:30;108.1;146.2;240;160;0.0721
15/04/2022 04:45;165.9;69.9;280;40;0.0743
15/04/2022 05:00;108;107;240;120;0.0772
15/04/2022 05:15;95.5;149.4;200;200;0.0825
15/04/2022 05:30;128.9;261.7;0;120;0.0916
15/04/2022 05:45;192.3;363.2;120;40;0.099
15/04/2022 06:00;116.1;257.2;240;160;0.1123
15/04/2022 06:15;97.9;182.4;320;200;0.1208
15/04/2022 06:30;99.3;447.8;360;80;0.1272
15/04/2022 06:45;143.7;74.7;880;40;0.1297
15/04/2022 07:00;108.5;990.4;280;200;0.1336
15/04/2022 07:15;59.8;1 948.00;80;200;0.1373
15/04/2022 07:30;39.9;87.2;120;320;0.139
15/04/2022 07:45;80.1;253.6;320;280;0.1388
15/04/2022 08:00;44;535;280;360;0.1402
15/04/2022 08:15;42.3;531.3;240;200;0.1412
15/04/2022 08:30;84.6;601.8;160;40;0.1422
15/04/2022 08:45;117.8;478.5;200;120;0.1417
15/04/2022 09:00;577;270.2;160;200;0.1442
15/04/2022 09:15;1 427.00;636.8;120;120;0.1492
15/04/2022 09:30;1 360.90;2 657.80;280;40;0.1535
15/04/2022 09:45;869.4;269.6;200;160;0.1537
15/04/2022 10:00;342.6;1 316.60;160;360;0.1522
15/04/2022 10:15;19;220.4;200;80;0.1504
15/04/2022 10:30;474.2;174.3;280;240;0.1479
15/04/2022 10:45;1 695.20;584.9;160;200;0.1449
15/04/2022 11:00;265.5;2 324.60;120;240;0.1427
15/04/2022 11:15;478.6;1 022.40;240;80;0.142
15/04/2022 11:30;2 950.50;2 143.30;280;40;0.1395
15/04/2022 11:45;4 008.30;3 532.20;360;160;0.138
15/04/2022 12:00;2 865.10;1 401.40;360;240;0.1347
15/04/2022 12:15;3 962.60;563.4;360;40;0.1316
15/04/2022 12:30;1 034.30;536.6;200;160;0.1299
15/04/2022 12:45;521.1;521.9;160;520;0.1317
15/04/2022 13:00;397.7;569;240;120;0.1317
15/04/2022 13:15;302.4;1 372.90;320;120;0.1295
15/04/2022 13:30;277.1;1 604.70;280;160;0.129
15/04/2022 13:45;259.2;1 251.40;240;240;0.1289
15/04/2022 14:00;863.7;1 004.70;600;160;0.1284
15/04/2022 14:15;1 960.50;1 312.80;200;80;0.127
15/04/2022 14:30;3 419.00;1 375.40;360;200;0.1289
15/04/2022 14:45;1 797.20;1 219.90;200;200;0.1305
15/04/2022 15:00;1 578.90;560.3;160;80;0.1343
15/04/2022 15:15;1 459.10;649.1;240;40;0.1373
15/04/2022 15:30;1 622.70;604.7;240;200;0.1394
15/04/2022 15:45;1 317.80;778;160;200;0.1447
15/04/2022 16:00;836.8;706.8;200;40;0.1498
15/04/2022 16:15;46.6;534.8;240;80;0.1514
15/04/2022 16:30;64.7;532.7;240;200;0.1495
15/04/2022 16:45;94.6;657.3;160;160;0.1473
15/04/2022 17:00;556.7;628.8;40;40;0.1456
15/04/2022 17:15;257.1;728.8;160;120;0.1421
15/04/2022 17:30;259;632.5;240;200;0.1399
15/04/2022 17:45;314.7;674.9;280;120;0.1398
15/04/2022 18:00;218.6;483.9;240;600;0.1388
15/04/2022 18:15;70.3;404.7;240;320;0.1388
15/04/2022 18:30;72.4;276.8;160;360;0.1562
15/04/2022 18:45;153.7;1 135.70;40;200;0.1521
15/04/2022 19:00;131.5;1 630.00;120;200;0.1479
15/04/2022 19:15;223.3;1 680.30;320;280;0.1432
15/04/2022 19:30;1 537.70;1 475.70;400;360;0.1402
15/04/2022 19:45;1 553.80;489.7;360;200;0.1387
15/04/2022 20:00;3 189.00;469.5;320;200;0.1291
15/04/2022 20:15;1 876.90;652.1;280;280;0.1227
15/04/2022 20:30;1 632.80;719.9;280;360;0.1191
15/04/2022 20:45;1 627.00;733.8;200;360;0.1156
15/04/2022 21:00;50.3;702.1;120;160;0.1066
15/04/2022 21:15;49.9;649.5;200;200;0.1016
15/04/2022 21:30;104;714.1;280;360;0.0997
15/04/2022 21:45;49.3;646.6;200;360;0.0948
15/04/2022 22:00;48.8;713.1;200;160;0.0948
15/04/2022 22:15;49.2;615.6;280;240;0.0887
15/04/2022 22:30;93.5;486.3;320;320;0.0873
15/04/2022 22:45;19.3;68.1;240;240;0.0839
15/04/2022 23:00;19.8;161;200;160;0.0799
15/04/2022 23:15;19;77.6;40;280;0.079
15/04/2022 23:30;82.5;119.1;80;360;0.0782
15/04/2022 23:45;19.5;96;240;240;0.0778
16/04/2022 00:00;20;112.7;240;160;0.0761
16/04/2022 00:15;18.7;99.8;280;240;0.0749
16/04/2022 00:30;68.2;117;240;320;0.0738
16/04/2022 00:45;19.4;89.9;160;280;0.0721
16/04/2022 01:00;21;119.8;80;40;0.0704
16/04/2022 01:15;19.2;117;120;80;0.0692
16/04/2022 01:30;64.8;98.8;200;360;0.0668
16/04/2022 01:45;36.1;124.1;280;80;0.0653
16/04/2022 02:00;20.1;90.1;200;240;0.0646
16/04/2022 02:15;19.3;140.9;160;200;0.0638
16/04/2022 02:30;19.3;63;200;240;0.0636
16/04/2022 02:45;78.1;144.5;200;120;0.0634
16/04/2022 03:00;19;69.2;160;40;0.0632
16/04/2022 03:15;20.6;156.6;120;120;0.0627
16/04/2022 03:30;19.3;85.6;160;240;0.0637
16/04/2022 03:45;73.4;336.6;200;160;0.0641
16/04/2022 04:00;21.3;325.1;240;40;0.0662
16/04/2022 04:15;20.7;326.5;280;80;0.0672
16/04/2022 04:30;19.5;579.5;160;200;0.0684
16/04/2022 04:45;43.7;788.6;0;200;0.0694
16/04/2022 05:00;116.2;730.3;120;40;0.0703
16/04/2022 05:15;72.7;742.2;280;80;0.0743
16/04/2022 05:30;91.6;595.9;240;200;0.0825
16/04/2022 05:45;120.8;561;200;200;0.0897
16/04/2022 06:00;105;829.6;160;40;0.1029
16/04/2022 06:15;203.5;486.3;80;40;0.1125
16/04/2022 06:30;232.7;625.1;200;240;0.1204
16/04/2022 06:45;234.3;640.1;560;200;0.1247
16/04/2022 07:00;241.3;676.1;640;40;0.1307
16/04/2022 07:15;215.7;385.4;280;320;0.1357
16/04/2022 07:30;204;219.1;360;360;0.1391
16/04/2022 07:45;54.7;290.1;280;320;0.1411
16/04/2022 08:00;285.7;194.6;160;120;0.1444
16/04/2022 08:15;261.3;213.3;40;80;0.1475
16/04/2022 08:30;268.6;130.6;120;200;0.1506
16/04/2022 08:45;1 583.40;1 815.70;240;200;0.152
16/04/2022 09:00;1 696.90;1 048.00;280;40;0.1566
16/04/2022 09:15;668;1 264.90;240;80;0.1628
16/04/2022 09:30;160.2;411.8;240;200;0.1686
16/04/2022 09:45;1 365.20;171.2;160;200;0.1691
16/04/2022 10:00;1 731.50;136.9;120;40;0.167
16/04/2022 10:15;3 593.00;216.6;120;40;0.1653
16/04/2022 10:30;1 605.00;1 314.90;240;240;0.1618
16/04/2022 10:45;1 416.40;1 458.40;240;160;0.1565
16/04/2022 11:00;1 469.40;224.8;160;40;0.1528
16/04/2022 11:15;1 801.10;516.1;160;80;0.1503
16/04/2022 11:30;3 728.40;2 753.80;240;200;0.1468
16/04/2022 11:45;3 723.30;4 836.00;360;160;0.1435
16/04/2022 12:00;815.5;3 605.60;200;40;0.1397
16/04/2022 12:15;280.5;904.4;200;80;0.1367
16/04/2022 12:30;132.1;654.5;280;240;0.1346
16/04/2022 12:45;230.5;779.9;320;120;0.135
16/04/2022 13:00;150;700.4;400;80;0.1343
16/04/2022 13:15;204.9;960.3;280;160;0.1313
16/04/2022 13:30;293.8;692.8;240;240;0.1297
16/04/2022 13:45;323.4;333.6;80;160;0.1286
16/04/2022 14:00;327.6;2 054.70;40;80;0.1275
16/04/2022 14:15;300.3;2 692.90;200;200;0.1255
16/04/2022 14:30;296;2 760.70;280;240;0.127
16/04/2022 14:45;232.7;3 191.40;240;160;0.1287
16/04/2022 15:00;172.5;3 034.90;280;40;0.132
16/04/2022 15:15;136.6;3 128.70;240;160;0.1352
16/04/2022 15:30;149.8;2 725.10;160;200;0.1377
16/04/2022 15:45;199.7;2 634.90;80;120;0.1428
16/04/2022 16:00;646.7;1 266.70;120;40;0.1478
16/04/2022 16:15;246.3;327.5;240;120;0.1496
16/04/2022 16:30;228.6;411.9;240;240;0.149
16/04/2022 16:45;170.7;430.1;240;80;0.148
16/04/2022 17:00;175.8;429.9;160;40;0.1489
16/04/2022 17:15;203.9;617.5;160;200;0.1472
16/04/2022 17:30;193.7;783.8;280;240;0.1462
16/04/2022 17:45;941.8;751.5;240;160;0.1471
16/04/2022 18:00;1 837.60;636.3;120;240;0.1477
16/04/2022 18:15;3 203.00;691.3;160;280;0.148
16/04/2022 18:30;3 418.50;557.2;160;200;0.1633
16/04/2022 18:45;2 839.70;526.2;160;80;0.1616
16/04/2022 19:00;3 460.00;517.5;240;560;0.158
16/04/2022 19:15;1 403.20;1 236.70;240;400;0.1534
16/04/2022 19:30;402.7;1 312.70;280;360;0.1495
16/04/2022 19:45;80.5;1 041.70;280;240;0.147
16/04/2022 20:00;131.1;1 223.50;160;160;0.1357
16/04/2022 20:15;103.1;810.2;200;320;0.1278
16/04/2022 20:30;192.2;348.9;240;360;0.1221
16/04/2022 20:45;213.3;430.5;280;240;0.1161
16/04/2022 21:00;283.9;370.9;360;200;0.1042
16/04/2022 21:15;252.6;391.8;320;280;0.0968
16/04/2022 21:30;192.7;393.7;280;360;0.093
16/04/2022 21:45;134.5;554.7;240;280;0.0862
16/04/2022 22:00;163.3;1 401.30;200;200;0.085
16/04/2022 22:15;178.3;1 398.70;80;800;0.0789
16/04/2022 22:30;133.3;1 317.00;200;1 840.00;0.0774
16/04/2022 22:45;132.1;1 159.70;360;360;0.0742
16/04/2022 23:00;116.4;1 189.20;280;200;0.0707
16/04/2022 23:15;128.3;801.1;240;320;0.0706
16/04/2022 23:30;18.5;915.9;240;400;0.0705
16/04/2022 23:45;19.1;851;160;280;0.0709
17/04/2022 00:00;19.2;169.8;120;160;0.0692
17/04/2022 00:15;59;107.9;80;160;0.0688
17/04/2022 00:30;20.3;98.5;160;360;0.0684
17/04/2022 00:45;20.3;157.2;280;240;0.0676
17/04/2022 01:00;66.4;63.5;280;160;0.0666
17/04/2022 01:15;28.1;149.5;240;200;0.0659
17/04/2022 01:30;20.7;82.4;160;320;0.0641
17/04/2022 01:45;18.9;127.9;120;240;0.063
17/04/2022 02:00;19.7;81.1;200;160;0.0627
17/04/2022 02:15;90.9;137.9;120;240;0.0625
17/04/2022 02:30;19.6;92.8;200;320;0.0631
17/04/2022 02:45;21.1;101.3;280;240;0.064
17/04/2022 03:00;19.4;136.6;280;160;0.0654
17/04/2022 03:15;57.2;62.4;200;240;0.0655
17/04/2022 03:30;35.6;334;160;360;0.0687
17/04/2022 03:45;39.9;321.4;160;200;0.0712
17/04/2022 04:00;73.8;383.1;160;120;0.0778
17/04/2022 04:15;75.8;334.4;120;120;0.0832
17/04/2022 04:30;130.2;372.9;240;200;0.09
17/04/2022 04:45;74.3;333.8;280;120;0.0965
17/04/2022 05:00;65.7;368.5;280;40;0.1009
17/04/2022 05:15;63.6;378.1;160;120;0.1072
17/04/2022 05:30;1 353.60;389.4;160;200;0.1133
17/04/2022 05:45;824.5;982.9;200;120;0.115
17/04/2022 06:00;37.3;209.9;160;40;0.1205
17/04/2022 06:15;149.8;517.8;120;160;0.1223
17/04/2022 06:30;237.1;526.9;280;200;0.1226
